"country","commodity","indicator","Unit","Date","Value"
"Togo","1.2.1.5. Chickens","Numbers slaughtered","Number","2014","14317803"
"Togo","1.2.1.5. Chickens","Numbers slaughtered","Number","2015","15463228"
"Togo","1.2.1.5. Chickens","Numbers slaughtered","Number","2016","16700288"
"Togo","1.2.1.5. Chickens","Numbers slaughtered","Number","2017","18036308"
"Togo","1.2.1.5. Chickens","Numbers slaughtered","Number","2022","26501256.8"
"Togo","1.2.1.5. Chickens","Imports (number)","","2022","150680"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2001","4345"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2002","4435"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2003","4446"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2004","4524"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2005","4680"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2006","4717"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2007","4724"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2008","4719"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2009","4797"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2010","4827"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2011","3166"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2012","5403"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2013","5457"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2014","5511"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2015","5567"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2016","5622"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2017","5678"
"Togo","1.2.2.1. Meat, cattle","Production (Tons)","Tons","2022","5030"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2002","5504"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2003","5575"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2006","8010"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2007","8073"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2008","8073"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2010","8668"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2012","3180"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2013","3371"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2014","3573"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2015","3788"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2016","4015"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2017","4256"
"Togo","1.2.2.2. Meat, sheep","Production (Tons)","Tons","2022","4469"
"Togo","1.2.2.3. Meat, Pig","Production (Tons)","Tons","2012","13608"
"Togo","1.2.2.3. Meat, Pig","Production (Tons)","Tons","2013","13880"
"Togo","1.2.2.3. Meat, Pig","Production (Tons)","Tons","2014","14157.432"
"Togo","1.2.2.3. Meat, Pig","Production (Tons)","Tons","2015","14441"
"Togo","1.2.2.3. Meat, Pig","Production (Tons)","Tons","2016","14729"
"Togo","1.2.2.3. Meat, Pig","Production (Tons)","Tons","2017","15024"
"Togo","1.2.2.3. Meat, Pig","Production (Tons)","Tons","2022","15205"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2001","5417"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2002","5258"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2003","5326"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2004","6010"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2005","7344"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2006","7646"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2007","1780000"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2008","7694"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2009","8078"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2010","8275"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2012","7225"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2013","7802"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2014","8426.69"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2015","9101"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2016","9829"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2017","10615"
"Togo","1.2.2.4. Meat, goat","Production (Tons)","Tons","2022","12238"
"Togo","1.2.2.5. Meat, chicken","Imports (Tons)","Tons","2015","13000"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2001","3488"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2002","4651"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2003","6202"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2004","8269"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2005","11025"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2006","11477"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2007","10836000"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2008","11803"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2009","15300"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2010","16701"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2012","12275"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2013","13257"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2014","14317.803"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2015","15463"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2016","16700"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2017","18036"
"Togo","1.2.2.5. Meat, chicken","Production (Tons)","Tons","2022","27287"
"Togo","1.2.2.6. Milk, whole fresh cow","Imports (Tons)","Tons","2015","2116"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2001","92833"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2002","94767"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2003","95000"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2004","96667"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2005","100000"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2006","100800"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2007","100933"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2008","100833"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2009","102500"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2010","103137"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2014","8864.488"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2015","8953.104"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2016","9042.632"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2017","9133.072"
"Togo","1.2.2.6. Milk, whole fresh cow","Production (Tons)","Tons","2022","12058"
"Togo","1.2.2.8. Eggs, hen, in shell","Production (Tons)","Tons","2015","7235"
"Togo","1.2.2.8. Eggs, hen, in shell","Production (Tons)","Tons","2022","11350"
"Togo","1.2.2.9. Wool, greasy","Production (Tons)","Tons","2015","7235"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2001","20"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2002","20"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2003","30"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2004","30"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2005","50"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2006","50"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2007","50"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2008","107"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2009","107"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2010","100"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2011","20"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2012","20"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2013","20"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2014","25"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2015","68"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2016","110"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2017","132"
"Togo","1.3.1. Aquaculture","Production (Tons)","Tons","2018","290"
"Togo","1.3.1. Aquaculture","Area cultured (Ha)","Ha","2010","4"
"Togo","1.3.1. Aquaculture","Area cultured (Ha)","Ha","2011","4"
"Togo","1.3.1. Aquaculture","Area cultured (Ha)","Ha","2012","4"
"Togo","1.3.1. Aquaculture","Area cultured (Ha)","Ha","2013","4"
"Togo","1.3.1. Aquaculture","Area cultured (Ha)","Ha","2015","16.5"
"Togo","1.3.2. Fishery products","Imports (Tons)","Tons","2010","36502"
"Togo","1.3.2. Fishery products","Imports (Tons)","Tons","2011","50580"
"Togo","1.3.2. Fishery products","Imports (Tons)","Tons","2012","48676"
"Togo","1.3.2. Fishery products","Imports (Tons)","Tons","2013","51641"
"Togo","1.3.2. Fishery products","Imports (Tons)","Tons","2014","56228"
"Togo","1.3.2. Fishery products","Imports (Tons)","Tons","2015","56989"
"Togo","1.3.2. Fishery products","Imports (Tons)","Tons","2016","72559"
"Togo","1.3.2. Fishery products","Imports (Tons)","Tons","2017","60943"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2001","9308.566"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2010","22"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2011","166"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2012","165"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2013","72"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2014","172"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2015","200"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2016","77"
"Togo","1.3.2. Fishery products","Exports (Tons)","Tons","2017","12"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2000","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2001","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2002","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2003","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2004","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2005","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2006","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2007","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2008","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2009","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2010","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2011","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2012","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2013","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2014","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2015","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2016","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2017","276"
"Togo","1.3.2. Fishery products","Number of days fished","Number","2018","276"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2001","18163"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2002","15946"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2003","22485"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2004","23013"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2005","22732"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2006","19879"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2007","14905"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2008","17765"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2009","22025"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2010","22535"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2011","22252"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2012","14320"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2013","15015"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2014","14862"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2015","16497"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2016","25848"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2017","20620"
"Togo","1.3.2. Fishery products","Quantity landed (Tons)","Tons","2018","18260"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2001","5730"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2002","5080"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2003","8435.5"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2004","10423.5"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2005","11329"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2006","8466.5"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2007","10199"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2008","5230"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2009","9870.5"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2010","24874.1"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2011","25854.9"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2012","25861.2"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2013","34767.3"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2014","36537.7"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2015","32970"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2016","41704.45"
"Togo","1.5.2. Fertilizer","Utilization (Tons)","Tons","2017","28109.75"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2011","6202000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2012","6353000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2013","6509000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2014","6669000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2015","6835000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2016","7006000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2017","7178000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2018","7352000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2019","7528000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2020","7706000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2021","7886000"
"Togo","1.6.1. Socio-economy","Total Population (Number)","Number","2022","8068000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2011","3015000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2012","3089000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2013","3166000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2014","3246000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2015","3328000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2016","3412000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2017","3498000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2018","3585000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2019","3672000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2020","3761000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2021","3851000"
"Togo","1.6.1. Socio-economy","Population: Male (Number)","","2022","3941000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2011","3188000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2012","3264000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2013","3343000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2014","3424000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2015","3508000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2016","3594000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2017","3680000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2018","3768000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2019","3856000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2020","3945000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2021","4036000"
"Togo","1.6.1. Socio-economy","Population: Female (Number)","","2022","4126000"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2007","383147.311967559"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2008","389267.361670641"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2009","400876.28754247"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2010","414399.413356635"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2011","437764.108352144"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2012","454294.349126397"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2013","469231.525579966"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2014","483772.679562153"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2015","497833.796634967"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2016","513532.400799315"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2017","521315.826135414"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2018","533384.249183896"
"Togo","1.6.1. Socio-economy","HH income (Average in local currency)","","2019","546557.784272051"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2008","4.0356452727736"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2009","5.45382399431944"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2010","5.85435269284629"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2011","5.82325223894036"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2012","6.30269541987461"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2013","5.82426583399511"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2014","5.63324021651297"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2015","5.46803129300619"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2016","5.73410362495128"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2017","4.00791259566937"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2018","4.7951833308614"
"Togo","1.6.1. Socio-economy","GDP per capita (Local currency)","","2019","4.92283321360694"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2002","3.8"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2003","6.7"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2004","-1"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2005","-4.7"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2006","2.7"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2008","1.59730983669297"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2009","2.9822499944526"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2010","3.3733913016077"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2011","5.63820658100238"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2012","3.77606122997989"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2013","3.28799521330019"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2014","3.09892946008141"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2015","2.90655460030114"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2016","3.15338256873281"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2017","1.51566392383109"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2018","2.3149926481125"
"Togo","1.6.1. Socio-economy","GDP growth (%)","%","2019","2.46980204389458"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2008","-5.27107406059503"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2009","19.2998832438403"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2010","6.13900245298447"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2011","4.56674473067915"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2012","10.1896894877386"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2013","-15.1318780562567"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2014","17.967556928089"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2015","-2.14790172214334"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2016","16.9285270302053"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2017","7.68718246193134"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2018","5.38968392017036"
"Togo","1.6.1. Socio-economy","GDP per capita growth (%)","","2019","5.10993836488935"
"Togo","1.6.1. Socio-economy","Chronic malnutrition (Stunting=Height for age) of children under 5 (%)","%","2014","27"
"Togo","1.6.1. Socio-economy","Underweight prevalence (weight for age) of children under 5 (%)","%","2014","16"
"Togo","1.6.1. Socio-economy","Acute malnutrition (Wasting=Height for Height) of children under 5 (%)","%","2014","7"
"Togo","1.7.1. Use","Land area (Ha)","Ha","2003","5680463.52"
"Togo","1.7.1. Use","Land area (Ha)","Ha","2009","5439000"
"Togo","1.7.1. Use","Land area (Ha)","Ha","2015","5698778"
"Togo","1.7.1. Use","Land area (Ha)","Ha","2017","5668374"
"Togo","1.7.1. Use","Agricultural area (Ha)","Ha","2003","3058790.874"
"Togo","1.7.1. Use","Agricultural area (Ha)","Ha","2015","1748535"
"Togo","1.7.1. Use","Agricultural area (Ha)","Ha","2017","2384074"
"Togo","1.7.1. Use","Forest land (Ha)","Ha","2003","2495724.364"
"Togo","1.7.1. Use","Forest land (Ha)","Ha","2009","386000"
"Togo","1.7.1. Use","Forest land (Ha)","Ha","2015","3376188"
"Togo","1.7.1. Use","Forest land (Ha)","Ha","2017","3091481"
"Togo","1.7.1. Use","Grassland (Ha)","Ha","2003","34583.12"
"Togo","1.7.1. Use","Grassland (Ha)","Ha","2015","313834"
"Togo","1.7.1. Use","Wetlands (Ha)","Ha","2003","49191.877"
"Togo","1.7.1. Use","Wetlands (Ha)","Ha","2015","26345"
"Togo","1.7.1. Use","Wetlands (Ha)","Ha","2017","21692"
"Togo","1.7.1. Use","Settlements (Ha)","Ha","2003","42173.286"
"Togo","1.7.1. Use","Settlements (Ha)","Ha","2015","144756"
"Togo","1.7.1. Use","Settlements (Ha)","Ha","2017","42166"
